origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.100,1132.8499999999997
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.150,1441.5349999999996
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.200,1696.6599999999999
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.250,1900.9
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.300,2099.1000000000004
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.350,2267.565
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.400,2422.7200000000003
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.450,2579.6549999999997
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.500,2740.5999999999995
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.550,2895.9700000000003
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.600,3054.8399999999997
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.650,3211.0049999999997
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.700,3385.459999999999
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.750,3565.9750000000004
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.800,3766.980000000001
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.850,4032.1299999999997
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.900,4369.610000000001
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.950,4883.939999999997
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.975,5376.527499999999
2026-02-18,ILI incidence,4,2026-03-08,AT,quantile,0.990,6033.316
2026-02-18,ILI incidence,4,2026-03-08,AT,median,,2740.5999999999995
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.010,280.0
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.025,405.50000000000006
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.050,496.4000000000001
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.100,574.2
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.150,602.3000000000001
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.200,614.8000000000001
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.250,622.8000000000001
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.300,632.5799999999999
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.350,638.1
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.400,643.2
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.450,650.8000000000001
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.500,656.7
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.550,663.7
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.600,670.5
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.650,677.1
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.700,682.6
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.750,692.0
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.800,700.8000000000001
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.850,711.6
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.900,740.9000000000001
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.950,817.1
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.975,892.4
2026-02-18,ILI incidence,1,2026-02-15,BE,quantile,0.990,965.9000000000001
2026-02-18,ILI incidence,1,2026-02-15,BE,median,,656.7
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.010,230.691
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.025,337.6975
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.050,408.30000000000007
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.100,512.9000000000001
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.150,554.0
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.200,579.4
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.250,597.1750000000001
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.300,612.0
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.350,624.6
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.400,635.4
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.450,646.2
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.500,656.8
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.550,666.5
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.600,676.7
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.650,688.7
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.700,700.93
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.750,714.9000000000001
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.800,733.1200000000002
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.850,758.2
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.900,800.61
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.950,890.7049999999999
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.975,977.2025
2026-02-18,ILI incidence,2,2026-02-22,BE,quantile,0.990,1073.6310000000005
2026-02-18,ILI incidence,2,2026-02-22,BE,median,,656.8
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.010,185.4000000000001
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.025,274.3
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.050,364.80000000000007
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.100,459.78999999999996
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.150,518.4000000000001
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.200,551.6
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.250,576.3000000000001
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.300,595.5
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.350,612.465
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.400,628.7
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.450,643.4000000000001
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.500,656.6
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.550,671.0
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.600,684.9
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.650,700.1350000000001
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.700,717.93
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.750,736.925
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.800,762.6200000000001
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.850,797.515
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.900,852.21
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.950,946.2049999999999
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.975,1033.3025000000002
2026-02-18,ILI incidence,3,2026-03-01,BE,quantile,0.990,1127.7130000000004
2026-02-18,ILI incidence,3,2026-03-01,BE,median,,656.6
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.010,143.09900000000002
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.025,232.2974999999999
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.050,325.895
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.100,429.30000000000007
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.150,490.0849999999999
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.200,528.1800000000001
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.250,558.0
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.300,581.37
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.350,602.7
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.400,621.76
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.450,640.355
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.500,657.3499999999999
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.550,674.5450000000001
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.600,691.8000000000001
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.650,711.2
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.700,734.4
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.750,758.9
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.800,790.0200000000001
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.850,831.7599999999999
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.900,891.01
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.950,989.7649999999991
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.975,1072.6025
2026-02-18,ILI incidence,4,2026-03-08,BE,quantile,0.990,1170.5140000000004
2026-02-18,ILI incidence,4,2026-03-08,BE,median,,657.3499999999999
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.010,0.0
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.025,0.0
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.050,0.0
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.100,0.0
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.150,1.79999999999999
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.200,10.099999999999994
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.250,16.4
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.300,20.6
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.350,23.7
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.400,25.2
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.450,25.9
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.500,26.2
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.550,26.5
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.600,27.139999999999965
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.650,28.5
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.700,31.699999999999996
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.750,35.9
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.800,42.1
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.850,50.8
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.900,63.10000000000001
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.950,96.29999999999998
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.975,122.1074999999999
2026-02-18,ILI incidence,1,2026-02-15,HR,quantile,0.990,163.30300000000003
2026-02-18,ILI incidence,1,2026-02-15,HR,median,,26.2
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.010,0.0
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.025,0.0
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.050,0.0
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.100,0.0
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.150,0.0
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.200,3.9999999999999813
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.250,10.8
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.300,16.599999999999998
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.350,20.9
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.400,23.999999999999996
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.450,25.5
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.500,26.2
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.550,26.8
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.600,28.3
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.650,31.33500000000003
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.700,35.29999999999999
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.750,40.62500000000001
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.800,48.5
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.850,57.8
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.900,70.61000000000004
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.950,104.49999999999997
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.975,134.10749999999987
2026-02-18,ILI incidence,2,2026-02-22,HR,quantile,0.990,164.99999999999994
2026-02-18,ILI incidence,2,2026-02-22,HR,median,,26.2
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.010,0.0
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.025,0.0
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.050,0.0
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.100,0.0
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.150,0.0
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.200,0.0
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.250,6.574999999999992
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.300,13.269999999999975
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.350,18.000000000000004
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.400,22.2
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.450,25.0
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.500,26.2
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.550,27.5
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.600,30.1
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.650,34.099999999999994
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.700,38.7
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.750,45.7
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.800,53.300000000000004
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.850,63.7
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.900,79.9
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.950,114.2049999999999
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.975,148.10249999999996
2026-02-18,ILI incidence,3,2026-03-01,HR,quantile,0.990,169.30800000000013
2026-02-18,ILI incidence,3,2026-03-01,HR,median,,26.2
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.010,0.0
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.025,0.0
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.050,0.0
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.100,0.0
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.150,0.0
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.200,0.0
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.250,2.8999999999999915
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.300,9.699999999999998
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.350,15.664999999999962
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.400,20.5
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.450,24.2
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.500,26.2
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.550,28.299999999999997
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.600,32.1
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.650,36.935000000000045
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.700,42.7
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.750,49.5
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.800,57.82000000000008
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.850,68.6
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.900,88.89999999999999
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.950,123.89999999999999
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.975,158.10249999999994
2026-02-18,ILI incidence,4,2026-03-08,HR,quantile,0.990,181.40099999999998
2026-02-18,ILI incidence,4,2026-03-08,HR,median,,26.2
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.010,1.200000000000017
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.025,9.600000000000009
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.050,19.9
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.100,37.4
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.150,43.9
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.200,45.5
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.250,47.1
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.300,48.0
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.350,48.8
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.400,49.2
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.450,49.6
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.500,50.0
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.550,50.5
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.600,50.8
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.650,51.3
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.700,52.1
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.750,53.1
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.800,54.5
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.850,57.7
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.900,62.6
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.950,79.4
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.975,87.69999999999999
2026-02-18,ILI incidence,1,2026-02-15,CZ,quantile,0.990,98.79999999999998
2026-02-18,ILI incidence,1,2026-02-15,CZ,median,,50.0
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.010,0.0
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.025,6.927791673661138e-15
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.050,10.100000000000009
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.100,23.979999999999993
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.150,35.199999999999996
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.200,39.7
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.250,43.1
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.300,45.4
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.350,47.0
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.400,48.1
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.450,49.1
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.500,50.0
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.550,50.9
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.600,51.9
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.650,53.1
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.700,54.8
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.750,57.1
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.800,60.5
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.850,65.81499999999997
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.900,75.4
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.950,89.4
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.975,99.60249999999995
2026-02-18,ILI incidence,2,2026-02-22,CZ,quantile,0.990,114.40100000000001
2026-02-18,ILI incidence,2,2026-02-22,CZ,median,,50.0
2026-02-18,ILI incidence,3,2026-03-01,CZ,quantile,0.010,0.0
2026-02-18,ILI incidence,3,2026-03-01,CZ,quantile,0.025,0.0
2026-02-18,ILI incidence,3,2026-03-01,CZ,quantile,0.050,1.9999999999999996
2026-02-18,ILI incidence,3,2026-03-01,CZ,quantile,0.100,16.599999999999994
2026-02-18,ILI incidence,3,2026-03-01,CZ,quantile,0.150,25.584999999999987
2026-02-18,ILI incidence,3,2026-03-01,CZ,quantile,0.200,33.8
2026-02-18,ILI incidence,3,2026-03-01,CZ,quantile,0.250,38.8
2026-02-18,ILI incidence,3,2026-03-01,CZ,quantile,0.300,42.2
2026-02-18,ILI incidence,3,2026-03-01,CZ,quantile,0.350,44.7
2026-02-18,ILI incidence,3,2026-03-01,CZ,quantile,0.400,46.6
2026-02-18,ILI incidence,3,2026-03-01,CZ,quantile,0.450,48.2
2026-02-18,ILI incidence,3,2026-03-01,CZ,quantile,0.500,49.8
